,cluster_id,svc_name,method,path,trace_id,span_id,parent_span_id,st,et,rt,xt,ct,call_size,inflight_dict,rps_dict
97902,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,9471fc9bf2c1988b2a24114d4afd2d4c,49636d4760b650aa,449c88aa698d599d,1714288014541,1714288014545,4,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:243|
97942,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,f227cd9058992710d80aea56c822033e,56207c3ab3e86220,287ee47de068fe1a,1714288015174,1714288015177,3,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:261|
98050,us-west-1,frontend,POST,/cart/checkout,f227cd9058992710d80aea56c822033e,24f3c250a258a8ab,d80aea56c822033e,1714288015107,1714288015302,195,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:267|
98111,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,9471fc9bf2c1988b2a24114d4afd2d4c,40b1b362dbf16116,449c88aa698d599d,1714288014451,1714288014459,8,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:256|
98132,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,f227cd9058992710d80aea56c822033e,be10d9d76105877a,287ee47de068fe1a,1714288015121,1714288015125,4,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:267|
98286,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,f227cd9058992710d80aea56c822033e,36278a27d174bd62,287ee47de068fe1a,1714288015205,1714288015211,6,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:2|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:273|
98346,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,f227cd9058992710d80aea56c822033e,241b33514436952e,24f3c250a258a8ab,1714288015230,1714288015280,50,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:230|
98365,us-west-1,sslateingress,POST,/cart/checkout,f227cd9058992710d80aea56c822033e,d80aea56c822033e,,1714288015101,1714288015308,207,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:270|
98444,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,f227cd9058992710d80aea56c822033e,287ee47de068fe1a,24f3c250a258a8ab,1714288015112,1714288015214,102,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:275|
98496,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,f227cd9058992710d80aea56c822033e,66e336c3b7a2ec9a,287ee47de068fe1a,1714288015186,1714288015195,9,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709546400|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:265|
98534,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,f227cd9058992710d80aea56c822033e,5d3f3e6a44feed72,24f3c250a258a8ab,1714288015288,1714288015294,6,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:1|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709546655|,currencyservice@POST@/hipstershop.CurrencyService/Convert:281|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:256|
99167,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,dda86c2223989a0a4117f49a4e77bcb4,c7c088cc462083d6,4c4b40bc7cb0ea30,1714288016431,1714288016439,8,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:259|
99201,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,dda86c2223989a0a4117f49a4e77bcb4,e628aad33b57c792,b96284a422d30932,1714288016593,1714288016606,13,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:290|
99314,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,dda86c2223989a0a4117f49a4e77bcb4,4c4b40bc7cb0ea30,b96284a422d30932,1714288016421,1714288016579,158,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:271|
99356,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,dda86c2223989a0a4117f49a4e77bcb4,5b158a679bfc94b8,4c4b40bc7cb0ea30,1714288016522,1714288016524,2,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709546077|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:280|
99367,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,de8c522c518cd3918c9e77001701d759,4bb7c7a0c447186f,ce5333e68de8a460,1714288016979,1714288016981,2,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:18446744073709545956|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:283|
99388,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,dda86c2223989a0a4117f49a4e77bcb4,cac71b5ee42a1760,b96284a422d30932,1714288016620,1714288016625,5,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709546354|,currencyservice@POST@/hipstershop.CurrencyService/Convert:260|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:258|
99451,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,de8c522c518cd3918c9e77001701d759,a398b899c6f5df97,58f31da4661c502e,1714288017022,1714288017064,42,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:251|
99508,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,dda86c2223989a0a4117f49a4e77bcb4,6656742585d0ab6e,4c4b40bc7cb0ea30,1714288016563,1714288016575,12,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:270|
99513,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,de8c522c518cd3918c9e77001701d759,fcc250c8a0c133ed,ce5333e68de8a460,1714288016995,1714288016999,4,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:259|
99564,us-west-1,frontend,POST,/cart/checkout,dda86c2223989a0a4117f49a4e77bcb4,b96284a422d30932,4117f49a4e77bcb4,1714288016414,1714288016636,222,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:265|
99581,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,dda86c2223989a0a4117f49a4e77bcb4,74da691edd4a4cda,4c4b40bc7cb0ea30,1714288016501,1714288016509,8,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:290|
99590,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,de8c522c518cd3918c9e77001701d759,646d8d9adf597ce4,ce5333e68de8a460,1714288016958,1714288016962,4,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:294|
99646,us-west-1,frontend,POST,/cart/checkout,de8c522c518cd3918c9e77001701d759,58f31da4661c502e,8c9e77001701d759,1714288016898,1714288017089,191,0,0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:266|
99652,us-west-1,sslateingress,POST,/cart/checkout,dda86c2223989a0a4117f49a4e77bcb4,4117f49a4e77bcb4,,1714288016411,1714288016644,233,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:263|
99673,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,de8c522c518cd3918c9e77001701d759,abeb77e3aed5fbf0,ce5333e68de8a460,1714288016928,1714288016934,6,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:260|
99764,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,de8c522c518cd3918c9e77001701d759,b7edfe12c6f8175b,58f31da4661c502e,1714288017068,1714288017073,5,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709545872|,currencyservice@POST@/hipstershop.CurrencyService/Convert:272|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:286|
99785,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,de8c522c518cd3918c9e77001701d759,ce5333e68de8a460,58f31da4661c502e,1714288016911,1714288017007,96,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:256|
99832,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,8fa6657855e60f372dbef4eafa0f6c43,2ba0202391e88e95,b3318d8aea8c7dc6,1714288017568,1714288017573,5,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:259|
99867,us-west-1,sslateingress,POST,/cart/checkout,de8c522c518cd3918c9e77001701d759,8c9e77001701d759,,1714288016895,1714288017093,198,0,0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:270|
99879,us-west-1,sslateingress,POST,/cart/checkout,8fa6657855e60f372dbef4eafa0f6c43,2dbef4eafa0f6c43,,1714288017510,1714288017706,196,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:250|
99898,us-west-1,sslateingress,POST,/cart/checkout,3d4b39f4d7f46b68e9801bcb54095fce,e9801bcb54095fce,,1714288017524,1714288017755,231,0,0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:263|
99900,us-west-1,sslateingress,POST,/cart/checkout,6a3ca0dde3cadccc0bc7041512d20546,0bc7041512d20546,,1714288017579,1714288017816,237,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:264|
99915,us-west-1,frontend,POST,/cart/checkout,6a3ca0dde3cadccc0bc7041512d20546,6a0034877cbf165f,0bc7041512d20546,1714288017587,1714288017811,224,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:257|
99932,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,8fa6657855e60f372dbef4eafa0f6c43,b3318d8aea8c7dc6,ca582984e217f353,1714288017549,1714288017643,94,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:245|
99933,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,3d4b39f4d7f46b68e9801bcb54095fce,07219057cb705e2d,95040b7d53e3289f,1714288017550,1714288017674,124,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:247|
99948,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,6a3ca0dde3cadccc0bc7041512d20546,fb19b23f38a112bc,6a0034877cbf165f,1714288017611,1714288017725,114,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:266|
99967,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,3d4b39f4d7f46b68e9801bcb54095fce,568bda028b4d0743,95040b7d53e3289f,1714288017680,1714288017715,35,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:258|
100071,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,8fa6657855e60f372dbef4eafa0f6c43,4d979b7fd532cf9d,b3318d8aea8c7dc6,1714288017597,1714288017601,4,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:239|
100073,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,6a3ca0dde3cadccc0bc7041512d20546,cd1ef2a7bf4033b1,fb19b23f38a112bc,1714288017681,1714288017687,6,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:237|
100166,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,8fa6657855e60f372dbef4eafa0f6c43,c46ee3038582990c,ca582984e217f353,1714288017688,1714288017691,3,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:2|,currencyservice@POST@/hipstershop.CurrencyService/Convert:274|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:244|
100170,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,3d4b39f4d7f46b68e9801bcb54095fce,ac1e7bc826b24f8b,95040b7d53e3289f,1714288017730,1714288017733,3,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:269|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:244|
100177,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,6a3ca0dde3cadccc0bc7041512d20546,9c3887a687a966d6,6a0034877cbf165f,1714288017791,1714288017801,10,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:2|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:265|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:247|
100205,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,6a3ca0dde3cadccc0bc7041512d20546,6c744fcdd86d10a7,fb19b23f38a112bc,1714288017711,1714288017715,4,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:261|
100231,us-west-1,frontend,POST,/cart/checkout,8fa6657855e60f372dbef4eafa0f6c43,ca582984e217f353,2dbef4eafa0f6c43,1714288017528,1714288017702,174,0,0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:265|
100232,us-west-1,frontend,POST,/cart/checkout,3d4b39f4d7f46b68e9801bcb54095fce,95040b7d53e3289f,e9801bcb54095fce,1714288017532,1714288017752,220,0,0,-1,frontend@POST@/cart/checkout:3|,frontend@POST@/cart/checkout:267|
100258,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,3d4b39f4d7f46b68e9801bcb54095fce,0d0ef7f9a33b708a,07219057cb705e2d,1714288017633,1714288017635,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:256|
100300,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,3d4b39f4d7f46b68e9801bcb54095fce,f50094013fa31b3b,07219057cb705e2d,1714288017569,1714288017578,9,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:18446744073709545928|,cartservice@POST@/hipstershop.CartService/GetCart:253|
100304,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,6a3ca0dde3cadccc0bc7041512d20546,c14ad2c21227b08a,fb19b23f38a112bc,1714288017625,1714288017632,7,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:18446744073709545922|,cartservice@POST@/hipstershop.CartService/GetCart:250|
100332,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,6a3ca0dde3cadccc0bc7041512d20546,65307d04afaec2b7,fb19b23f38a112bc,1714288017703,1714288017704,1,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:2|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:271|
100419,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,8fa6657855e60f372dbef4eafa0f6c43,16d2aeea9bcf865c,b3318d8aea8c7dc6,1714288017615,1714288017618,3,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:257|
100420,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,3d4b39f4d7f46b68e9801bcb54095fce,efa4d71c1bc8bb8c,07219057cb705e2d,1714288017646,1714288017650,4,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:255|
100572,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,8fa6657855e60f372dbef4eafa0f6c43,165eeb62d3a128dc,b3318d8aea8c7dc6,1714288017631,1714288017636,5,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:263|
100573,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,3d4b39f4d7f46b68e9801bcb54095fce,7d3dd93107f8b213,07219057cb705e2d,1714288017655,1714288017659,4,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:265|
100618,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,8fa6657855e60f372dbef4eafa0f6c43,5326da86f35573fd,ca582984e217f353,1714288017654,1714288017679,25,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:2|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:258|
100622,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,6a3ca0dde3cadccc0bc7041512d20546,76ff35d9842d4b7b,6a0034877cbf165f,1714288017739,1714288017780,41,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:261|
101652,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,5834ea6bb66c9ce80c01bbd5ac5e9263,7ebe031440169ee6,03c374e6d5373109,1714288020212,1714288020219,7,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:268|
101749,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,5834ea6bb66c9ce80c01bbd5ac5e9263,b43057bb30ac3267,03c374e6d5373109,1714288020169,1714288020174,5,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:265|
101838,us-west-1,frontend,POST,/cart/checkout,5834ea6bb66c9ce80c01bbd5ac5e9263,8c023d60dfcbe65d,0c01bbd5ac5e9263,1714288020060,1714288020297,237,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:273|
101856,us-west-1,sslateingress,POST,/cart/checkout,5834ea6bb66c9ce80c01bbd5ac5e9263,0c01bbd5ac5e9263,,1714288020053,1714288020310,257,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:267|
101877,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,5834ea6bb66c9ce80c01bbd5ac5e9263,1be2115da75fe9c4,03c374e6d5373109,1714288020188,1714288020192,4,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:253|
102091,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,5834ea6bb66c9ce80c01bbd5ac5e9263,7c2c51d1a24ba449,03c374e6d5373109,1714288020090,1714288020096,6,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:277|
102123,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,5834ea6bb66c9ce80c01bbd5ac5e9263,80a704c5a28ed263,8c023d60dfcbe65d,1714288020237,1714288020263,26,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:1|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:260|
102254,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,5834ea6bb66c9ce80c01bbd5ac5e9263,03c374e6d5373109,8c023d60dfcbe65d,1714288020076,1714288020225,149,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:275|
102357,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,5834ea6bb66c9ce80c01bbd5ac5e9263,fec207a2eea76337,8c023d60dfcbe65d,1714288020277,1714288020280,3,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709545500|,currencyservice@POST@/hipstershop.CurrencyService/Convert:259|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:260|
103425,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,de6e4f67962547b327d9965fa3639256,50aecae2c209eb65,f7227ab56eaaa803,1714288021868,1714288021877,9,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:1|,currencyservice@POST@/hipstershop.CurrencyService/Convert:274|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:277|
103457,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,de6e4f67962547b327d9965fa3639256,20a040baa20b9f13,f4eac14c1e86cd5a,1714288021742,1714288021744,2,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:285|
103515,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,38a8b57ae83bd622aed609e878990ada,1fcffe8683960d2d,e37af49457e337d2,1714288022178,1714288022198,20,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:18446744073709544854|,cartservice@POST@/hipstershop.CartService/GetCart:277|
103542,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,38a8b57ae83bd622aed609e878990ada,064e3ffc7f2aa874,e37af49457e337d2,1714288022261,1714288022264,3,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:256|
103554,us-west-1,frontend,POST,/cart/checkout,de6e4f67962547b327d9965fa3639256,f7227ab56eaaa803,27d9965fa3639256,1714288021705,1714288021885,180,0,0,-1,frontend@POST@/cart/checkout:1|,frontend@POST@/cart/checkout:274|
103575,us-west-1,sslateingress,POST,/cart/checkout,de6e4f67962547b327d9965fa3639256,27d9965fa3639256,,1714288021701,1714288021890,189,0,0,-1,sslateingress@POST@/cart/checkout:1|,sslateingress@POST@/cart/checkout:284|
103603,us-west-1,shippingservice,POST,/hipstershop.ShippingService/ShipOrder,de6e4f67962547b327d9965fa3639256,3b9c578b5a85b56e,f4eac14c1e86cd5a,1714288021769,1714288021772,3,0,0,-1,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:1|,shippingservice@POST@/hipstershop.ShippingService/ShipOrder:280|
103630,us-west-1,cartservice,POST,/hipstershop.CartService/GetCart,de6e4f67962547b327d9965fa3639256,c551c668dad1fbdf,f4eac14c1e86cd5a,1714288021716,1714288021723,7,0,0,-1,cartservice@POST@/hipstershop.CartService/GetCart:1|,cartservice@POST@/hipstershop.CartService/GetCart:292|
103703,us-west-1,paymentservice,POST,/hipstershop.PaymentService/Charge,38a8b57ae83bd622aed609e878990ada,d68b454d8a6fb83e,e37af49457e337d2,1714288022237,1714288022245,8,0,0,-1,paymentservice@POST@/hipstershop.PaymentService/Charge:1|,paymentservice@POST@/hipstershop.PaymentService/Charge:255|
103765,us-west-1,currencyservice,POST,/hipstershop.CurrencyService/GetSupportedCurrencies,38a8b57ae83bd622aed609e878990ada,498721e348bcffb4,04aa68c71cd654f9,1714288022331,1714288022337,6,0,0,-1,currencyservice@POST@/hipstershop.CurrencyService/Convert:0|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:18446744073709544606|,currencyservice@POST@/hipstershop.CurrencyService/Convert:279|currencyservice@POST@/hipstershop.CurrencyService/GetSupportedCurrencies:293|
103777,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,de6e4f67962547b327d9965fa3639256,ddc29864dcabfa48,f4eac14c1e86cd5a,1714288021787,1714288021803,16,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:277|
103794,us-west-1,emailservice,POST,/hipstershop.EmailService/SendOrderConfirmation,38a8b57ae83bd622aed609e878990ada,58f6447dba29f3db,e37af49457e337d2,1714288022270,1714288022277,7,0,0,-1,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:1|,emailservice@POST@/hipstershop.EmailService/SendOrderConfirmation:279|
103803,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,de6e4f67962547b327d9965fa3639256,f4eac14c1e86cd5a,f7227ab56eaaa803,1714288021714,1714288021812,98,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:289|
103821,us-west-1,checkoutservice,POST,/hipstershop.CheckoutService/PlaceOrder,38a8b57ae83bd622aed609e878990ada,e37af49457e337d2,04aa68c71cd654f9,1714288022174,1714288022283,109,0,0,-1,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:1|,checkoutservice@POST@/hipstershop.CheckoutService/PlaceOrder:291|
103859,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,de6e4f67962547b327d9965fa3639256,8c0dd4e164f30707,f7227ab56eaaa803,1714288021831,1714288021858,27,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:2|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:276|
103876,us-west-1,recommendationservice,POST,/hipstershop.RecommendationService/ListRecommendations,38a8b57ae83bd622aed609e878990ada,a6b05456fbfa4f77,04aa68c71cd654f9,1714288022309,1714288022327,18,0,0,-1,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:2|,recommendationservice@POST@/hipstershop.RecommendationService/ListRecommendations:285|
103920,us-west-1,sslateingress,POST,/cart/checkout,38a8b57ae83bd622aed609e878990ada,aed609e878990ada,,1714288022166,1714288022349,183,0,0,-1,sslateingress@POST@/cart/checkout:2|,sslateingress@POST@/cart/checkout:259|
103942,us-west-1,frontend,POST,/cart/checkout,38a8b57ae83bd622aed609e878990ada,04aa68c71cd654f9,aed609e878990ada,1714288022170,1714288022345,175,0,0,-1,frontend@POST@/cart/checkout:2|,frontend@POST@/cart/checkout:268|
